label,pred,x,y
4,4,0.0052597844,-0.01035832
8,8,-0.010010368,-0.0010125769
9,8,-0.010641502,0.0010020483
7,8,-0.0028378342,0.010760644
4,2,0.018699365,0.0003308765
8,7,-0.011596048,-0.025314618
1,2,0.0102199325,0.008176613
7,6,-0.0026133794,-0.0034487983
1,2,0.011849369,-0.0017853207
6,5,0.00061825674,-0.006285711
7,6,-0.0028715264,-0.0069673816
9,9,-0.015746111,0.0033205103
3,5,0.0019532377,-0.013111034
5,4,0.0035848077,-0.008137257
9,9,-0.014359677,-0.0023528899
2,2,0.01008416,-0.00074011274
1,2,0.021407967,0.001471715
5,2,0.03216951,0.00516019
6,4,0.001079221,0.0014385344
8,6,-0.002657391,-0.007628574
4,2,0.010896614,0.0037679432
3,4,0.009597261,-0.032823246
5,3,0.006570235,-0.0075573158
2,3,0.009346518,-0.009273649
2,2,0.015450624,0.0041531515
4,3,0.007599555,-0.009341583
1,2,0.018606171,0.0026987153
2,3,0.011326687,-0.013733197
7,8,-0.010126124,-0.006900488
5,8,-0.009298393,-0.007489991
4,3,0.00673305,0.005082949
8,4,0.0021138482,-0.007983243
7,7,-0.0049872063,-0.0061474526
4,2,0.013639136,0.002629149
7,7,-0.0058794967,-0.01161085
2,2,0.0072872513,0.014727774
2,3,0.007676032,-0.009371003
6,7,-0.008563489,-0.022630647
10,8,-0.008673467,-0.0014459516
3,2,0.017338103,0.0010371918
4,3,0.009298444,-0.011117732
8,6,-0.0024538413,-0.006813099
10,6,-0.0016228161,-0.004296202
3,3,0.010864238,-0.0045660557
10,8,-0.0061515607,0.0010388719
1,1,0.016677376,0.013297449
5,4,0.005152943,-0.010927044
8,9,-0.014837731,0.005681678
4,3,0.0045379,-0.00017482876
5,2,0.01073353,0.0009951454
6,4,0.005438758,-0.012298913
3,2,0.01153203,0.0033295422
2,3,0.0045062774,0.010262174
9,5,-0.00027303412,-0.0011082864
6,8,-0.020974306,-0.014359646
7,7,-0.0069950987,-0.017203946
6,7,-0.0053103175,-0.004349662
5,7,-0.006803747,-0.009048093
3,4,0.0011532491,-0.0043320963
10,6,0.00015801168,0.013119251
2,3,0.009049679,-0.010147082
1,4,0.0022879308,-0.0022383938
7,8,-0.010955988,-0.009623635
6,8,-0.01279576,-0.009350513
6,7,-0.0060630855,-0.008314411
1,3,0.013059991,-0.0041601905
7,4,0.001143177,-0.010673432
5,2,0.01734809,-0.0043664607
3,3,0.015890777,-0.008216583
9,8,-0.008824221,-0.0065900823
5,6,-0.0020729736,0.0015571371
8,7,-0.0033580486,-0.0036598453
10,8,-0.0075970776,0.0008906916
4,4,0.00934127,-0.019616537
8,7,-0.013912998,-0.019169388
9,7,-0.0054453067,-0.004819045
9,8,-0.01605522,-0.009020013
3,4,0.0015296962,0.008131692
3,4,0.008799879,-0.019862682
10,8,-0.009267615,-0.0010612354
6,6,-0.0013712841,-0.0069200364
10,6,-0.0009662014,0.004421182
5,7,-0.008379622,-0.011254653
6,5,-0.001374399,-0.016892724
6,6,-0.0028345294,-0.015634812
6,7,-0.014795011,-0.026793616
1,4,0.004173063,-0.005519922
1,1,0.03417617,0.01894281
6,7,-0.006893014,-0.009089293
8,8,-0.011347538,-0.0016746458
5,7,-0.012594735,-0.027299367
5,5,-0.00033596414,-0.013248479
5,7,-0.009674143,-0.011407441
7,7,-0.008293287,-0.013149822
4,5,-0.0016252073,-0.014537151
10,3,0.002918073,0.0033603017
1,3,0.010704083,-0.010386332
2,2,0.012664042,0.0052406853
3,6,-0.0018805232,-0.005781207
8,7,-0.0060902406,-0.007804287
5,6,-0.0038915912,-0.019002503
8,4,0.0027209788,-0.003285851
8,7,-0.0076185083,-0.013588347
7,8,-0.005715011,-0.0010741961
9,6,-0.0022233888,-0.008008338
5,4,0.012210255,-0.017321184
2,3,0.009700307,-0.0050901286
8,4,0.0011868629,-0.006798982
3,2,0.017911356,0.0023081577
1,9,-0.009556892,0.0055896817
7,8,-0.008227433,-0.0049148276
1,2,0.00934638,0.001189641
1,2,0.007651682,0.008369679
1,3,0.010633318,-0.005706798
1,1,0.023107897,0.016630646
6,4,0.0022147829,-0.0034055207
8,7,-0.0045187725,-0.003734284
9,7,-0.0047678645,-0.0019606818
4,7,-0.002429962,0.0062797638
2,3,0.009422619,-0.007713667
1,1,0.01873409,0.026828207
7,6,-0.0026292044,-0.0017287834
7,6,-0.0011994169,-0.0022386776
3,3,0.0055931993,-0.00039740952
10,4,0.0017420212,-0.0027190375
1,3,0.010748169,-0.0050789923
6,3,0.014229111,-0.0034179958
7,4,0.0060695577,-0.01423044
4,6,-0.002741496,-0.012559765
4,5,0.00012624923,-0.010521388
2,4,0.0043774634,-0.009827407
4,3,0.011440514,-0.0102379415
9,10,-0.013020501,0.01374029
8,5,-0.00085365016,-0.005198551
4,4,0.012293509,-0.024477636
3,3,0.009945234,-0.011637645
2,7,-0.0024595114,0.00514157
7,9,-0.012874673,0.0017292252
6,4,0.0064712935,-0.01227142
9,5,-0.0003963041,-0.0012885693
8,6,-0.0013080451,-0.0018668401
9,9,-0.012206358,-0.00052636565
2,3,0.011586814,-0.0028862187
6,5,0.0021188792,-0.01409574
3,6,-0.002803064,-0.014570115
1,8,-0.007280986,0.0028940076
5,6,-0.0030360578,-0.01776572
1,8,-0.0056778295,0.0033197927
10,5,0.0010171058,-0.011069179
4,4,0.002863096,-0.011600411
8,7,-0.008132612,-0.007568248
5,3,0.0065267524,-0.007437643
10,10,-0.020957539,0.0095042875
2,3,0.0032026547,-0.00067972566
2,7,-0.0035091094,-0.0023680686
5,6,-0.0019262369,-0.00791172
5,4,0.008062784,-0.014731266
2,3,0.00526475,-0.0017476989
9,7,-0.0049938746,-0.008135545
10,9,-0.014568968,0.0112967435
1,3,0.007834292,0.0014012055
5,7,-0.0038389303,-0.004287931
6,7,-0.006260122,-0.008028651
9,9,-0.01087102,0.0024031878
2,2,0.012389304,0.0009025724
1,1,0.022296527,0.0163
2,3,0.009031585,-0.0072462717
3,3,0.006382035,-0.0050580474
9,8,-0.013592208,-0.006803547
2,3,0.0041779024,-0.00289113
4,4,0.005718981,-0.008105327
5,8,-0.004170634,0.0066563743
4,4,0.004092761,-0.005711086
10,7,-0.005516791,-0.0019889742
3,4,0.0102843875,-0.020979915
3,3,0.008122899,-0.0054296968
1,1,0.030729637,0.009237103
9,4,0.0016851134,-0.007848104
3,4,0.0009496851,-0.008495725
5,2,0.015787259,-0.0006755629
8,8,-0.008499936,-0.006593757
10,9,-0.010773559,0.015604171
8,7,-0.0038692625,-0.006649024
7,7,-0.007451731,-0.009296577
6,4,0.00716977,-0.018623065
2,3,0.0029432746,-0.0012674569
10,9,-0.014080293,0.0013890755
3,2,0.007100594,0.0041919695
7,7,-0.0054345154,-0.011955294
1,3,0.007173079,-0.0022228474
7,2,0.011366555,0.0039267894
10,8,-0.011650865,-0.0065875235
4,3,0.010329029,-0.0066611418
3,4,0.0048148828,-0.0112841
1,1,0.022479046,0.016310235
7,4,0.0031672113,-0.0059894817
8,4,0.0022590463,-0.0041184323
4,4,0.0047998657,-0.010980346
7,6,-0.0038619863,-0.010849747
3,4,0.0011110982,-0.0026635057
1,2,0.007940242,0.007968941
9,6,-0.00081521185,-0.00027718308
7,6,-0.0026939556,-0.008217352
3,7,-0.006234544,-0.0070037777
9,9,-0.015768632,0.0038297824
4,5,-0.00021866622,-0.019767912
4,9,-0.008196466,0.0041979253
2,3,0.008303481,0.0007581615
10,8,-0.007714392,-0.0014769699
7,8,-0.0068080253,-0.0046356963
2,4,0.0047936826,-0.014801619
2,3,0.00819694,-0.008118461
7,5,-0.0015553148,-0.0087843565
10,8,-0.010068769,-0.003838678
6,6,-0.0033019695,-0.0059675905
2,1,0.015601031,0.012736959
10,6,-0.0028977254,-0.009404642
1,3,0.007749413,-0.00045473085
10,9,-0.019327622,0.006898276
3,3,0.005763406,-0.0007024533
10,7,-0.00532579,-0.00981359
5,4,0.0022572477,-0.0027292732
3,4,0.006881975,-0.013049095
8,8,-0.0051446646,0.00702771
6,7,-0.0056439345,-0.004627942
3,5,-0.00022014603,-0.0049204505
1,2,0.007712187,0.0048666666
7,6,-0.0014215233,-0.004959703
6,4,0.0036674899,-0.010518481
8,7,-0.0032876828,-0.00040284562
10,10,-0.021147316,0.026516706
7,7,-0.0060541374,-0.0057342225
1,3,0.0043329326,0.005184169
3,4,0.006710306,-0.013192541
9,8,-0.012607862,-0.011276441
1,6,-0.0015563444,-0.0014028777
1,2,0.022677347,-0.007671385
8,6,-0.0020314143,0.0001839994
6,6,-0.0025972805,-0.002345561
6,7,-0.007901743,-0.013497689
10,10,-0.012195236,0.013531441
7,6,-0.0016491528,-0.0006197356
6,6,-0.008250565,-0.051546182
1,2,0.009942879,0.010171809
8,4,0.0017473823,-0.0073177507
9,8,-0.0057601435,0.0051405346
3,3,0.005925032,-0.0047489144
4,4,0.0058150184,-0.020255722
8,7,-0.003964422,0.0013425649
1,2,0.01318541,0.007594007
8,8,-0.009430613,-0.008705442
2,6,-0.0015085095,0.004312661
1,3,0.007507961,-0.00017510343
5,6,-0.0015272577,-0.012709227
8,4,0.00017248385,-0.004850576
3,4,0.004127068,-0.017492598
7,6,-0.0013677295,-0.0020989955
8,7,-0.008387701,-0.015843363
5,4,0.006994767,-0.021210158
7,7,-0.008753462,-0.025836857
6,4,0.0034954038,-0.013797106
3,3,0.0067726974,-0.0058285026
2,2,0.011133398,0.008043441
1,2,0.008744478,0.0077951304
6,4,0.0020591295,-0.0058549633
1,2,0.009541352,0.0011364445
7,7,-0.0027528673,0.0012316637
2,3,0.008489806,-0.008195387
5,4,0.00439597,-0.010506755
3,3,0.009204352,-0.006026782
2,3,0.0039539435,0.0007572733
2,3,0.0069070924,-0.0069995457
1,4,0.0020132016,-0.004460219
10,6,-0.0020969163,-0.00066613016
7,7,-0.0069765747,-0.006109977
3,3,0.0117042605,-0.006228196
9,7,-0.0026094238,0.008521844
3,4,0.0024439225,-0.012641866
5,4,0.002611958,-0.0045877267
3,3,0.008302013,-0.009061451
3,2,0.011582874,-0.00091074494
5,6,-0.0011293824,0.0018153178
10,9,-0.01074953,0.002940182
1,3,0.010672405,-0.0030786886
6,6,-0.0063823303,-0.030816011
3,4,0.009786026,-0.014752697
2,2,0.015010931,0.0024013002
5,4,0.002686813,-6.956312e-05
8,8,-0.01801748,-0.009034719
9,9,-0.009352365,0.004269459
4,6,-0.0035503476,-0.010934384
10,2,0.008230742,0.0032343825
3,3,0.007881601,-0.00075350143
8,8,-0.010962756,-0.0077148327
7,9,-0.021045987,0.0002139979
8,6,-0.0017832489,0.004684386
10,8,-0.0053147683,0.008270157
3,2,0.024474563,-0.011469984
8,6,-0.0015833805,0.00024675837
2,5,0.0019139132,-0.024611142
6,7,-0.010290506,-0.011834467
6,8,-0.013257987,-0.008743865
6,6,-0.002754467,-0.008331683
3,4,0.00096906605,-0.006798495
8,6,-0.0019284283,-0.00031619842
6,6,-0.00431118,-0.011058279
4,4,0.0067024105,-0.013639946
8,6,-0.0014273443,-0.004466099
3,7,-0.0040069288,-0.0052132723
9,4,0.0044506458,-0.013644022
7,8,-0.012458879,-0.008051798
10,5,0.0005225015,0.0040817633
10,9,-0.016797895,0.010233199
5,4,0.0084542,-0.015219499
5,4,0.002342264,-0.006652344
9,6,-0.0035296152,-0.007403341
9,7,-0.0062098424,-0.00522152
1,5,-0.00024511217,-0.0028057734
9,4,0.002062807,-0.0032522194
6,6,-0.004030362,-0.0149114095
4,4,0.004196704,-0.01155219
10,9,-0.009177352,0.0026972224
5,3,0.0035079904,-0.0026839937
2,7,-0.0049186307,-0.0016270448
6,6,-0.0055273618,-0.0141581325
9,9,-0.0073463926,0.006867132
1,4,0.0022035614,0.0073949
9,8,-0.008152933,-0.0011119315
4,3,0.008358294,-0.0015025157
5,7,-0.0039982432,-0.0049680867
9,5,5.6419496e-05,0.004990903
4,5,-0.0013818677,-0.012187305
5,2,0.010638432,0.00063084567
1,4,0.0065365345,-0.01091936
7,6,-0.0031333116,-0.0063332873
8,8,-0.004181916,0.002802571
3,5,-0.0005945387,-0.0042354
2,3,0.0053424663,-0.005051027
1,3,0.0060973074,-0.007198047
2,5,0.0012439734,0.0101342
1,2,0.015324411,-0.0019969991
2,3,0.008793173,-0.002512671
5,6,-0.0026323348,-0.0048006037
9,7,-0.003573226,0.00062419253
7,7,-0.0060577914,-0.0093483105
2,4,0.003158413,-0.0027189464
10,9,-0.019856602,0.008069316
9,7,-0.0076644477,-0.006633237
1,2,0.018945644,-0.0043554674
4,3,0.007898569,-0.007890876
10,8,-0.008845797,-0.006557408
10,9,-0.010578743,0.018980969
10,9,-0.0119480975,0.0025787472
4,3,0.005700161,-0.0018578797
3,6,-0.0032831556,-0.014179971
5,3,0.010836726,-0.010132019
1,2,0.0070529375,0.006534477
9,8,-0.008988807,-0.004789704
5,3,0.0056264377,-0.004092656
5,4,0.007422819,-0.011906693
2,2,0.014124211,0.0032413185
4,3,0.011071788,-0.013341246
2,3,0.0046407185,-0.0011111606
6,7,-0.0059012813,-0.006810044
10,7,-0.0060971873,-0.005607023
2,2,0.014601215,0.010820303
3,3,0.020828545,-0.017362034
1,3,0.0166229,-0.0068719233
10,9,-0.017686546,-0.001044873
7,3,0.004679877,-0.00056646194
3,4,0.00053646753,-0.0021249026
10,3,0.0033875813,-0.0012113011
1,1,0.024743835,0.018289862
1,2,0.012882198,0.008541168
9,8,-0.0054679126,0.00393813
8,8,-0.008410673,-0.0060738
3,2,0.016200304,0.000116655145
3,2,0.013881492,0.00016855673
10,9,-0.015544711,-0.0025830215
5,5,0.00043462365,-0.022951718
1,3,0.012554873,-0.0028796862
2,2,0.0107855145,0.002405096
3,3,0.0048572514,-0.0037197017
3,3,0.024412395,-0.011370737
5,6,-0.0025094196,-0.0011258281
7,8,-0.0069033937,-0.0041037407
3,2,0.03419837,0.0042260843
1,1,0.015175639,0.015811773
3,3,0.0056111477,-0.0058836406
1,2,0.010349112,0.0048189485
2,3,0.0017240405,-0.00015759157
4,6,-0.0015503746,-0.001319857
1,2,0.013197656,0.015138714
3,2,0.01566118,5.5262437e-05
9,8,-0.010238456,-0.0054675844
9,4,0.002654963,-0.006372361
6,7,-0.005039263,-0.010725013
8,6,-0.002791241,-0.004942121
8,7,-0.0045501883,-0.008042538
7,10,-0.019866606,0.022068333
5,4,0.0014498214,-0.0073610507
8,8,-0.004984827,7.5920098e-06
6,6,-0.0011035355,0.0038901498
1,3,0.00592377,0.0031028613
6,4,0.010120644,-0.016966604
10,9,-0.014655717,0.00032783844
3,7,-0.004404506,-0.0022711572
9,9,-0.0073264213,0.0046664495
7,4,0.0021756755,-0.006933059
2,2,0.029730601,-0.005623208
1,2,0.012050184,0.004501485
1,4,0.00086355855,-0.0047116247
10,9,-0.011504686,0.0007247119
5,4,0.0039083986,-0.00993419
9,4,0.004437691,-0.0054036253
4,4,0.004210025,-0.0051567927
5,4,0.0037755661,-0.0122057665
2,3,0.0070726657,-0.00496236
3,6,-0.0019133512,-0.004694274
7,5,0.0005245203,-0.014046609
5,5,-0.0012104001,-0.011090781
3,3,0.018550932,-0.010174266
10,8,-0.0033171165,0.015224247
5,5,0.000394187,-0.0054711034
7,6,-0.0031529127,-0.0039934693
8,8,-0.009019326,-0.0069157854
9,9,-0.01483995,0.002960625
7,5,-0.0018143846,-0.015082847
6,5,-0.0006706796,-0.010609344
6,6,-0.0021019396,-0.007873624
1,3,0.014149627,-0.0066394988
4,5,-0.0012864721,-0.019519115
9,7,-0.0022419097,0.009100355
7,4,0.0035296504,-0.004793158
5,5,-2.2915807e-05,-0.012093456
10,8,-0.007958054,-0.0008185597
5,4,0.0064465366,-0.011923932
2,4,0.0031249018,0.012999404
5,3,0.0070925863,-0.006004404
6,6,-0.0016807948,-0.0039510503
9,9,-0.018735886,0.0022523098
8,9,-0.012321104,-0.00012582715
5,2,0.022443505,-0.000934266
6,4,0.0018151036,-0.005636106
10,6,-0.0031915961,-0.01188384
7,6,-0.0035457558,-0.008007313
7,7,-0.005559071,-0.0093261
3,5,0.0015371733,-0.012914281
10,8,-0.0072593587,-0.0059508295
10,4,0.0012700761,-0.005534094
7,9,-0.030022977,0.0015595342
1,3,0.012121454,-0.0045880964
8,9,-0.0068288133,0.003662862
10,8,-0.006297151,0.0009853019
10,7,-0.009334067,-0.014412008
10,8,-0.009867094,-0.005436476
9,3,0.0046474296,0.0037957674
5,5,0.006264826,-0.031830266
1,2,0.009831992,4.5132616e-05
7,7,-0.009814576,-0.012878527
3,6,-0.0014692178,-0.006002865
5,6,-0.002670538,-0.012860573
2,2,0.009381756,0.00024167719
7,7,-0.0050470293,-0.012675858
6,6,-0.0015423609,-0.0038910338
7,3,0.0071332906,-0.008044094
2,1,0.026079979,0.021864098
6,7,-0.023598736,-0.036885705
6,5,0.00027729527,-0.009482956
10,8,-0.0029761465,0.010624149
2,3,0.007914325,0.0015183593
7,5,0.00042509602,-0.008953127
2,3,0.006672695,0.0022156434
3,4,0.0017225507,-0.007847311
1,3,0.011005574,-0.0020145648
7,7,-0.0044568214,0.001508174
1,5,0.0065310183,-0.027811892
6,6,-0.0022095388,-0.011453661
8,7,-0.005695969,-0.007405285
6,4,0.0019174789,-0.003127071
10,8,-0.008556216,-0.0038193834
3,7,-0.0021517435,0.0028851584
8,8,-0.002668126,0.012069077
5,5,0.0022389737,-0.03009676
9,5,-0.00050323806,-0.006540137
5,4,0.0045873113,-0.019242503
6,2,0.007955237,0.0033230819
1,6,-0.0015655349,0.0027135422
5,5,0.00020662107,-0.02146027
4,5,-0.00016387578,-0.015215653
3,3,0.0103832,-0.008380694
7,4,0.0009588206,-0.004851618
5,7,-0.005721771,-0.011111823
4,7,-0.0039528795,-0.0061639934
4,3,0.0063961865,0.0008241412
10,5,-0.0008144909,-0.00624477
10,4,0.0021949392,-0.0061209947
10,9,-0.012706837,-0.0022511086
2,3,0.016899684,-0.012584491
9,3,0.0066161244,-0.006461886
1,3,0.0055473763,0.00681978
6,7,-0.007384207,-0.013027977
9,6,-0.002937955,-0.011960101
8,6,-0.0013820821,-0.0043821563
2,8,-0.003770885,0.007681294
8,7,-0.007812581,-0.012972703
3,3,0.014442203,-0.0069641313
10,5,0.0006620871,0.0038144377
6,6,-0.003156491,-0.050789967
10,10,-0.010024186,0.020779345
8,9,-0.009154715,0.0045006424
2,2,0.013577976,-4.3978864e-05
3,3,0.008418409,0.0028308595
4,5,-0.00033713738,-0.004090326
4,6,-0.0043752324,-0.021673458
9,8,-0.016383154,-0.006536214
6,2,0.01928706,-0.0021937916
3,3,0.005630411,-0.0002414307
5,5,-0.0012449259,-0.01186784
1,2,0.011200341,0.01892243
5,7,-0.0056402665,-0.003109732
6,6,-0.005307472,-0.016872762
2,3,0.004909866,0.00092903536
10,8,-0.009181937,-0.0022892
3,4,0.005611362,-0.017257228
7,6,-0.0011376317,0.0060289693
5,7,-0.003741743,0.0038055158
1,3,0.005166669,0.0010724494
9,8,-0.006713818,0.0021750978
6,7,-0.0072990176,-0.0064719403
10,9,-0.013998466,0.005048359
2,3,0.008551437,-0.007231675
9,9,-0.014660477,0.007518036
10,9,-0.006750582,0.0065438184
3,3,0.014900266,-0.015914636
10,9,-0.01153088,0.0001239492
4,2,0.008252015,0.0022490784
7,6,-0.0011782494,-0.0036498774
9,8,-0.014424658,-0.008422809
6,5,0.0010508944,-0.01003935
3,3,0.0061141695,0.017828463
9,9,-0.01783414,0.013628646
1,2,0.019058792,-0.0030279886
2,3,0.014657832,-0.008442926
5,3,0.020791022,-0.0066023637
10,9,-0.010478052,0.0007851801
7,4,0.0022757878,-0.0068091676
5,7,-0.0058028544,-0.006289687
5,9,-0.014121827,0.009196514
2,2,0.014996383,-0.002885118
10,7,-0.0034279379,-1.1254918e-05
5,4,0.0009779317,-0.009703717
8,3,0.007034109,-0.0014660109
3,3,0.0044823913,0.0059577697
7,6,-0.0016005173,0.0019029161
2,5,-0.00010784285,-0.0040493757
7,7,-0.0032537552,-0.0030932853
1,2,0.010882608,0.0025535324
1,5,-0.0013163113,-0.012534135
2,4,0.004851837,-0.009871652
9,2,0.0081606945,0.0022092161
4,3,0.0066968137,-0.00095984596
2,4,0.0059320354,-0.008484161
1,2,0.009859922,0.001121675
2,5,0.0013742978,-0.018478682
1,2,0.010920389,0.009445169
6,6,-0.0033624794,-0.008378191
6,8,-0.009343048,-0.009832496
6,8,-0.0067809206,-0.0055401814
2,4,0.0026259893,-0.00639658
1,6,0.00038142127,0.009249665
4,5,0.004310598,-0.02449375
7,3,0.0075784856,-0.001961688
2,6,-0.0020247905,-0.001300834
1,2,0.0140182795,0.0019103364
4,4,0.0016004399,-0.006243856
9,8,-0.0063420953,-0.0031670074
1,4,0.00091463386,-0.0029663732
4,6,-0.0022785387,-0.02788749
7,7,-0.007295838,-0.01007586
3,3,0.014773754,-0.008195915
6,7,-0.008454498,-0.009661114
1,3,0.014093,-0.0055849194
9,7,0.00045236215,0.016454231
3,4,0.0060421885,-0.0076211435
2,4,0.007903206,-0.018074524
7,7,-0.005491974,-0.0053612073
9,9,-0.016407738,-0.006170077
10,10,-0.012699341,0.02234496
10,8,-0.010742353,-0.006312532
9,8,-0.00727136,0.00042692316
1,1,0.026860164,0.023711028
7,6,-0.0018687785,-0.004347459
1,8,-0.004070208,0.0113639375
8,5,-0.0017650313,-0.008929473
1,2,0.009068764,0.004573551
7,7,-0.007536226,-0.0075163934
6,6,-0.0037144818,-0.014672795
2,2,0.05207326,-0.012218754
6,5,0.0048276302,-0.023562735
2,2,0.015282823,0.0022868805
2,2,0.013602764,-0.003861777
8,9,-0.008621293,0.0048299152
7,7,-0.0061810543,-0.008488163
8,7,-0.0033159344,0.0051570595
9,7,-0.0056795776,-0.013608076
9,8,-0.014076422,-0.018943727
2,4,0.0070975153,-0.013430579
5,3,0.010351755,-0.0064737676
1,3,0.0039515253,-0.003813334
3,2,0.022284148,0.002065337
7,7,-0.004775537,-0.0040598554
9,8,-0.01088731,-0.0055546556
4,5,0.0005688343,-0.01153595
3,4,0.008184671,-0.01190569
3,3,0.0033886775,0.005195056
8,8,-0.010968057,-0.0014193153
3,3,0.010106112,-0.004833351
3,5,0.0010678082,-0.013171854
8,7,-0.0035917514,-0.004173784
1,4,0.0035061347,-0.004867733
8,9,-0.010409901,0.005687298
7,5,0.0004751011,-0.009336227
3,4,0.0011640325,-0.0003181791
3,5,0.0005041774,-0.00900317
1,3,0.01072135,-0.011253391
1,2,0.005848899,0.013983408
7,6,-0.0019695119,-0.017816218
8,7,-0.012473926,-0.016649393
10,7,-0.008784813,-0.01151926
2,4,0.0060088676,-0.0076289955
5,4,0.00272572,-0.00040721145
3,3,0.01269547,-0.005456882
9,8,-0.0066279373,-0.00234868
9,9,-0.016770447,0.007956679
3,6,-0.0054282355,-0.01758011
7,5,-9.9464705e-05,-0.0061405464
4,2,0.011253981,0.005279261
8,7,-0.0055625755,-0.0054312055
7,6,-0.0032419078,-0.0143083
6,5,0.0012362332,-0.012105348
4,5,0.0011668911,-0.020200972
1,2,0.01125853,0.01190126
2,3,0.003611948,-0.0006815265
3,3,0.011330477,-0.007724175
4,3,0.009961076,-0.012242727
5,6,-0.0015558874,-0.0030975381
10,8,-0.013591559,-0.009726843
2,4,0.0035090898,-0.007263827
4,4,0.006562241,-0.017157152
5,4,0.0045570955,-0.01975493
4,3,0.012696939,-0.009853721
5,5,-1.434188e-05,-0.0097391475
10,9,-0.009587938,0.005691599
2,4,0.001326318,-0.004115951
5,3,0.0055691744,0.003990555
5,7,-0.00657912,-0.015192089
4,3,0.0068700337,-0.006889775
2,2,0.008975055,0.0039043718
9,6,-0.0008780651,-0.0035318465
9,7,-0.008306838,-0.008030708
3,3,0.018630885,-0.0103249075
7,6,-0.0035191337,-0.011520397
3,3,0.0116338385,-0.009005588
3,4,0.0025995383,0.0021711562
4,4,0.006851796,-0.015624431
5,4,0.00013704003,-0.00034454468
2,3,0.008432093,-0.0030202428
1,3,0.0078192605,0.0005446781
3,5,-0.00012603955,-0.010776928
8,6,-0.0025840644,-0.006662176
2,4,0.004748185,-0.005732511
7,7,-0.0059517473,-0.011703422
9,6,-0.0027614837,-0.004322484
7,7,-0.00792797,-0.020793665
4,5,-0.0014326173,-0.0104613835
8,8,-0.014519916,-0.0105726775
8,6,-0.0028436568,-0.0121241575
4,3,0.014762414,-0.017967513
6,5,0.0029253094,-0.0142218005
6,6,-0.003871085,-0.014915655
9,9,-0.015004092,-0.0031665468
9,9,-0.01386434,-0.0019915535
2,3,0.004914673,-0.0018100211
8,8,-0.013599157,-0.003996427
5,3,0.010295994,-0.011695395
5,4,0.0016391942,-0.010760413
1,2,0.021269727,0.004677941
9,7,-0.005381658,-0.00364096
6,7,-0.0036295995,-0.006356392
2,4,0.003343874,-0.016328529
1,4,0.001231885,0.001460515
5,5,-0.0009404019,-0.010334513
6,7,-0.006865261,-0.008133054
7,6,-0.0059055625,-0.030905781
6,4,0.0021865147,-0.009095749
8,5,0.0007498714,-0.00838196
8,5,-0.00038628516,-0.009768673
2,5,-0.0014406103,-0.008744624
5,6,-0.0014604211,-0.0018116136
7,4,0.00034716263,-0.00056977564
8,8,-0.0077423505,-0.0069539724
7,4,0.0032794233,-0.015387879
6,5,-0.000725403,-0.01676866
3,3,0.013241847,-0.0046429145
9,6,-0.0021932793,-0.007110027
9,7,-0.007395915,-0.009069619
10,7,-0.004732443,-0.0011743385
7,3,0.0026809392,-0.0007415934
2,3,0.005815979,-0.0010848735
8,6,-0.0013432287,-0.0031019128
8,5,-0.00013038238,0.0009808372
1,1,0.025041688,0.026123406
7,6,-0.0021926085,-0.021420946
8,7,-0.000817541,0.0128635205
7,8,-0.0099261,-0.008294825
6,4,0.0062022503,-0.01637941
8,5,-0.0008096834,-0.01109001
4,4,0.0026663293,0.0010025112
1,2,0.011731846,0.0026154092
4,2,0.008044214,0.009489295
10,10,-0.023690946,0.01949785
7,9,-0.011675098,0.006666606
5,7,-0.005601093,-0.009708019
7,6,-0.0025422461,-0.0031466442
5,4,0.008836982,-0.012868979
8,4,0.0007461533,-0.001458771
9,9,-0.014471734,0.0055419235
5,6,-0.0013929886,-0.010683131
10,9,-0.0124091515,-8.1590915e-05
1,4,0.0063859904,-0.010930092
10,9,-0.014903495,0.00041457202
6,8,-0.008326715,-0.0037514605
2,2,0.01785672,0.0075571327
10,8,-0.006930764,-0.003561304
2,2,0.012703517,-0.00017885069
3,5,-0.0005198845,-0.009024713
5,7,-0.010161228,-0.01793353
5,3,0.0092528565,-0.011534391
7,6,-0.0032015573,-0.005681981
6,6,-0.0026941674,-0.01006567
5,5,0.00022303128,-0.0108919125
2,3,0.009981611,0.00083943014
2,3,0.009550612,-0.009796482
7,6,-0.005481499,-0.015020961
5,5,-0.0004854485,-0.013815519
9,8,-0.005071204,0.0076617673
4,5,-0.0011131585,-0.016449124
1,2,0.013131963,0.0013245593
4,2,0.02951348,-0.012215342
9,9,-0.014374815,-0.0027992646
10,9,-0.0104463445,0.008876148
8,9,-0.008224479,0.008403091
5,3,0.010699214,-0.005227288
3,2,0.01284768,0.0035579044
6,4,0.0016179301,-0.0051056575
9,9,-0.010603933,0.007886304
10,8,-0.009829687,-0.0032725085
1,3,0.016172895,-0.017464172
2,5,0.0009242753,0.008492316
1,4,0.0030734756,-0.0069710193
2,3,0.010707629,-0.0035781595
4,6,-0.0026439892,-0.0013401355
5,3,0.004983014,0.0016079765
7,7,-0.011532901,-0.018345162
10,5,-0.00023400635,-0.00016145901
6,7,-0.0063786814,-0.01251187
3,4,0.0009979025,-0.0019533397
9,7,-0.0051383893,-0.010839523
9,5,-0.0013508577,-0.008449681
10,6,-0.0011017324,0.0073189423
8,10,-0.016959557,0.008178477
